username,login_time,logout_time,session_duration_seconds,source_os,remote_ip,lan_ip,auth_type,active_mac,login_hour,logout_hour,day_of_week,cluster_label,is_anomaly
220,2025-10-10 10:32:38,2025-10-10 18:44:06,29488,0,0,-1,1,5c:06:2c:e7:5a:4b,10,18,4,2,0
469,2025-10-10 10:33:02,2025-10-10 23:38:00,47098,0,0,-1,0,55:0f:50:9a:87:d2,10,23,4,6,0
235,2025-10-10 10:33:21,2025-10-10 18:15:43,27742,0,0,-1,1,a8:0e:0d:9d:14:01,10,18,4,2,0
319,2025-10-10 10:33:21,2025-10-10 19:17:30,31449,0,0,-1,1,a5:53:f5:76:80:9b,10,19,4,2,0
286,2025-10-10 10:33:26,2025-10-10 19:29:46,32180,0,0,-1,0,cc:b5:5e:51:2a:5c,10,19,4,1,0
317,2025-10-10 10:33:45,2025-10-10 18:09:49,27364,0,0,-1,1,9c:e6:f7:dd:09:47,10,18,4,2,0
102,2025-10-10 10:33:53,2025-10-10 17:57:42,26629,0,0,-1,0,1b:b6:43:b3:32:9e,10,17,4,1,0
478,2025-10-10 10:35:50,2025-10-10 18:23:23,28053,0,0,-1,1,16:02:1f:2b:11:51,10,18,4,2,0
323,2025-10-10 10:36:10,2025-10-10 20:09:10,34380,0,0,-1,0,2f:03:54:79:9d:fb,10,20,4,1,0
62,2025-10-10 10:36:24,2025-10-10 19:45:39,32955,0,0,-1,0,53:25:f6:34:55:06,10,19,4,1,0
424,2025-10-10 10:36:36,2025-10-10 19:55:46,33550,0,0,-1,1,20:45:a1:02:9d:23,10,19,4,2,0
64,2025-10-10 10:37:10,2025-10-10 19:24:01,31611,0,0,-1,0,5e:6a:bd:8f:e5:95,10,19,4,1,0
322,2025-10-10 10:37:33,2025-10-10 19:23:05,31532,0,0,-1,0,d3:7d:b3:1e:26:dd,10,19,4,1,0
294,2025-10-10 10:38:40,2025-10-10 17:40:37,25317,0,0,-1,1,5f:36:27:8a:bd:68,10,17,4,2,0
453,2025-10-10 10:38:52,2025-10-10 18:22:58,27846,0,0,-1,1,9e:36:ec:9d:c0:b3,10,18,4,2,0
459,2025-10-10 10:39:11,2025-10-10 20:36:30,35839,0,0,-1,1,62:c8:cf:71:2d:44,10,20,4,2,0
488,2025-10-10 10:39:34,2025-10-10 18:08:41,26947,0,0,-1,0,ed:af:82:45:32:78,10,18,4,1,0
325,2025-10-10 10:39:57,2025-10-10 18:49:06,29349,0,0,-1,0,7d:12:57:30:eb:b7,10,18,4,1,0
261,2025-10-10 10:41:04,2025-10-10 18:47:51,29207,0,-1,-1,0,c4:81:24:65:a1:a6,10,18,4,1,0
300,2025-10-10 10:41:22,2025-10-10 19:27:55,31593,0,0,-1,0,3a:65:5a:c9:9d:bc,10,19,4,1,0
59,2025-10-10 10:42:12,2025-10-10 18:07:58,26746,0,0,-1,1,9a:8d:66:dc:28:15,10,18,4,2,0
442,2025-10-10 10:42:25,2025-10-10 17:42:29,25204,0,0,-1,1,a7:53:db:a9:9d:a8,10,17,4,2,0
346,2025-10-10 10:42:41,2025-10-10 19:58:41,33360,0,0,-1,1,46:5b:ac:e1:62:df,10,19,4,2,0
109,2025-10-10 10:42:46,2025-10-10 18:10:36,26870,0,0,-1,1,65:f5:11:ee:ca:2d,10,18,4,2,0
473,2025-10-10 10:42:46,2025-10-10 19:07:51,30305,0,0,-1,1,19:a2:bf:c9:33:4e,10,19,4,2,0
207,2025-10-10 10:43:01,2025-10-10 19:58:17,33316,0,0,-1,0,c0:86:21:a3:e5:58,10,19,4,1,0
190,2025-10-10 10:43:04,2025-10-10 18:20:30,27446,0,-1,-1,1,82:30:c5:94:b0:bc,10,18,4,2,0
151,2025-10-10 10:43:08,2025-10-10 20:16:28,34400,0,0,-1,0,22:ca:93:66:c3:5b,10,20,4,1,0
456,2025-10-10 10:43:28,2025-10-10 18:08:59,26731,0,0,-1,1,73:22:76:e0:80:41,10,18,4,2,0
272,2025-10-10 10:43:47,2025-10-10 18:39:00,28513,0,0,-1,0,8e:fc:1c:2d:66:7d,10,18,4,1,0
342,2025-10-10 10:44:14,2025-10-10 19:52:16,32882,0,0,-1,1,70:4f:dc:e0:bd:bf,10,19,4,2,0
479,2025-10-10 10:45:05,2025-10-10 18:54:50,29385,0,0,-1,0,5d:a8:51:71:0c:8f,10,18,4,1,0
452,2025-10-10 10:45:23,2025-10-10 18:51:38,29175,0,0,-1,0,25:36:57:a0:bf:90,10,18,4,1,0
487,2025-10-10 10:45:26,2025-10-10 19:40:32,32106,0,0,-1,0,cc:71:e9:9c:74:88,10,19,4,1,0
247,2025-10-10 10:45:33,2025-10-10 17:53:59,25706,0,0,-1,0,9a:95:ff:3e:e4:7c,10,17,4,1,0
115,2025-10-10 10:46:10,2025-10-10 18:54:35,29305,0,0,-1,1,07:0f:98:ce:4c:3e,10,18,4,2,0
148,2025-10-10 10:47:31,2025-10-10 18:50:59,29008,0,0,-1,1,6c:b0:0d:14:6f:38,10,18,4,2,0
309,2025-10-10 10:47:52,2025-10-10 18:38:05,28213,0,0,-1,1,6a:b7:5e:28:f9:de,10,18,4,2,0
369,2025-10-10 10:48:47,2025-10-10 18:39:30,28243,0,0,-1,1,9d:b5:67:da:52:b7,10,18,4,2,0
81,2025-10-10 10:49:04,2025-10-10 18:23:19,27255,0,0,-1,1,5d:01:42:f0:a2:18,10,18,4,2,0
440,2025-10-10 10:49:15,2025-10-10 18:30:45,27690,0,0,-1,1,7b:a3:a5:cf:c5:b9,10,18,4,2,0
263,2025-10-10 10:49:23,2025-10-10 18:31:34,27731,0,0,-1,0,95:9c:fe:2a:85:88,10,18,4,1,0
355,2025-10-10 10:49:41,2025-10-10 19:00:28,29447,0,0,-1,1,28:eb:2a:41:62:88,10,19,4,2,0
12,2025-10-10 10:50:18,2025-10-10 19:11:19,30061,0,0,-1,1,2e:5c:6b:0a:cf:67,10,19,4,2,0
217,2025-10-10 10:50:49,2025-10-10 18:04:08,25999,0,0,-1,1,2b:c4:33:9b:5b:45,10,18,4,2,0
415,2025-10-10 10:50:49,2025-10-10 19:12:56,30127,0,0,-1,0,7b:c4:43:01:63:33,10,19,4,1,0
412,2025-10-10 10:51:28,2025-10-10 19:34:42,31394,0,0,-1,1,5e:69:52:ec:ae:9c,10,19,4,2,0
159,2025-10-10 10:51:45,2025-10-10 20:09:06,33441,0,0,-1,0,dc:6d:01:c2:61:e0,10,20,4,1,0
23,2025-10-10 10:51:54,2025-10-10 19:57:55,32761,0,0,-1,1,1e:71:38:f5:9b:24,10,19,4,2,0
366,2025-10-10 10:53:43,2025-10-10 19:31:51,31088,0,0,-1,1,d4:30:fe:55:c4:79,10,19,4,2,0
149,2025-10-10 10:53:46,2025-10-10 19:56:51,32585,0,0,-1,0,16:24:f5:fa:3c:b8,10,19,4,1,0
37,2025-10-10 10:54:08,2025-10-10 18:22:33,26905,0,0,-1,1,12:fd:91:80:85:c7,10,18,4,2,0
126,2025-10-10 10:55:00,2025-10-10 18:07:24,25944,0,0,-1,1,09:b7:97:3f:b3:35,10,18,4,2,0
252,2025-10-10 10:55:21,2025-10-10 19:19:12,30231,0,0,-1,1,4a:cf:8c:6b:97:38,10,19,4,2,0
370,2025-10-10 10:57:36,2025-10-10 18:03:17,25541,0,0,-1,1,26:e0:95:2f:f9:38,10,18,4,2,0
285,2025-10-10 10:57:40,2025-10-10 19:25:14,30454,0,0,-1,1,81:e8:b8:33:26:57,10,19,4,2,0
336,2025-10-10 10:57:53,2025-10-10 18:52:10,28457,0,0,-1,1,77:e3:f7:a2:6d:20,10,18,4,2,0
229,2025-10-10 10:58:39,2025-10-10 11:55:42,3423,0,0,-1,1,da:eb:e8:e9:b7:14,10,11,4,3,0
188,2025-10-10 10:58:47,2025-10-10 20:31:34,34367,0,0,-1,1,d8:99:71:5a:cc:72,10,20,4,2,0
358,2025-10-10 10:59:41,2025-10-10 19:17:37,29876,0,0,-1,1,10:34:bd:45:b9:7a,10,19,4,2,0
69,2025-10-10 10:59:50,2025-10-10 20:25:19,33929,0,0,-1,0,60:96:fa:83:fc:62,10,20,4,1,0
351,2025-10-10 10:59:52,2025-10-10 19:31:23,30691,0,0,-1,1,42:e8:dd:97:9d:2b,10,19,4,2,0
280,2025-10-11 01:00:50,2025-10-11 09:48:11,31641,0,0,-1,1,73:3d:c5:0c:55:e4,1,9,5,10,0
214,2025-10-11 02:09:02,2025-10-11 11:28:23,33561,0,0,-1,1,01:8d:94:ef:99:a4,2,11,5,-1,1
95,2025-10-11 08:00:28,2025-10-11 15:50:14,28186,0,0,-1,0,ca:a9:7d:33:4c:3e,8,15,5,1,0
477,2025-10-11 08:00:53,2025-10-11 16:39:40,31127,0,0,-1,0,a0:0c:21:3b:32:a9,8,16,5,1,0
416,2025-10-11 08:01:18,2025-10-11 15:44:42,27804,0,0,-1,1,0e:6a:3f:96:fc:9c,8,15,5,2,0
73,2025-10-11 08:01:32,2025-10-11 17:01:17,32385,0,0,-1,0,59:4b:7d:cc:b2:22,8,17,5,1,0
305,2025-10-11 08:01:32,2025-10-11 17:02:27,32455,0,0,-1,1,03:c2:5d:fb:27:48,8,17,5,2,0
326,2025-10-11 08:01:33,2025-10-11 16:35:03,30810,0,0,-1,0,de:3a:02:82:5b:f0,8,16,5,1,0
429,2025-10-11 08:02:20,2025-10-11 15:57:56,28536,0,0,-1,0,7d:39:82:a8:9a:3b,8,15,5,1,0
192,2025-10-11 08:02:33,2025-10-11 16:57:11,32078,0,0,-1,1,e3:82:7d:68:b9:fc,8,16,5,2,0
366,2025-10-11 08:02:33,2025-10-11 17:46:07,35014,0,0,-1,1,d4:30:fe:55:c4:79,8,17,5,2,0
24,2025-10-11 08:02:54,2025-10-11 15:21:02,26288,0,0,-1,0,24:df:9b:3a:2a:e5,8,15,5,1,0
464,2025-10-11 08:03:03,2025-10-11 15:39:07,27364,0,0,-1,0,ff:f4:64:b0:32:97,8,15,5,1,0
238,2025-10-11 08:03:04,2025-10-11 15:50:41,28057,0,0,-1,0,5e:60:b0:41:e9:00,8,15,5,1,0
63,2025-10-11 08:03:37,2025-10-11 17:21:34,33477,0,0,-1,0,74:b9:4f:a8:e5:9a,8,17,5,1,0
184,2025-10-11 08:05:33,2025-10-11 17:40:32,34499,0,0,-1,0,f0:d3:89:b3:3f:c4,8,17,5,1,0
488,2025-10-11 08:05:39,2025-10-11 16:43:50,31091,0,0,-1,0,ed:af:82:45:32:78,8,16,5,1,0
96,2025-10-11 08:06:31,2025-10-11 15:34:59,26908,0,0,-1,1,a5:a2:ae:15:aa:c0,8,15,5,2,0
132,2025-10-11 08:06:33,2025-10-11 16:22:42,29769,0,0,-1,0,c2:86:4d:53:a1:19,8,16,5,1,0
181,2025-10-11 08:06:45,2025-10-11 17:25:21,33516,0,0,-1,0,e4:df:39:f1:c2:57,8,17,5,1,0
474,2025-10-11 08:07:06,2025-10-11 15:53:49,28003,0,0,-1,1,b2:a6:09:b1:1b:00,8,15,5,2,0
321,2025-10-11 08:07:12,2025-10-11 16:56:47,31775,0,0,-1,1,67:f7:00:a1:94:9e,8,16,5,2,0
439,2025-10-11 08:07:56,2025-10-11 17:00:47,31971,0,0,-1,1,ba:ed:b3:9d:da:da,8,17,5,2,0
74,2025-10-11 08:08:16,2025-10-11 15:45:43,27447,0,0,-1,0,8c:41:2c:5d:49:66,8,15,5,1,0
7,2025-10-11 08:09:04,2025-10-11 16:21:20,29536,0,0,-1,1,7c:15:96:69:71:44,8,16,5,2,0
248,2025-10-11 08:09:07,2025-10-11 18:08:54,35987,0,0,-1,1,67:ca:06:fb:da:45,8,18,5,2,0
370,2025-10-11 08:09:40,2025-10-11 17:38:19,34119,0,0,-1,1,26:e0:95:2f:f9:38,8,17,5,2,0
422,2025-10-11 08:10:36,2025-10-11 16:51:48,31272,0,0,-1,1,9f:95:31:cc:1e:91,8,16,5,2,0
26,2025-10-11 08:10:42,2025-10-11 17:03:23,31961,0,0,-1,0,55:6d:b7:56:27:26,8,17,5,1,0
310,2025-10-11 08:11:01,2025-10-11 15:20:37,25776,0,0,-1,1,cf:bf:19:ef:ca:8f,8,15,5,2,0
480,2025-10-11 08:12:16,2025-10-11 17:58:07,35151,0,0,-1,0,c1:f4:40:7a:7d:c3,8,17,5,1,0
69,2025-10-11 08:12:34,2025-10-11 17:15:01,32547,0,0,-1,0,60:96:fa:83:fc:62,8,17,5,1,0
494,2025-10-11 08:12:42,2025-10-11 17:32:38,33596,0,0,-1,1,3c:d1:c2:0b:91:73,8,17,5,2,0
120,2025-10-11 08:13:02,2025-10-11 15:33:41,26439,0,0,-1,0,53:d1:39:d8:b1:74,8,15,5,1,0
80,2025-10-11 08:13:39,2025-10-11 18:11:20,35861,0,0,-1,0,ec:4c:3e:27:d9:5d,8,18,5,1,0
349,2025-10-11 08:14:02,2025-10-11 15:21:07,25625,0,0,-1,1,61:8c:66:50:6d:4b,8,15,5,2,0
340,2025-10-11 08:14:04,2025-10-11 16:15:00,28856,0,0,-1,1,c1:94:fa:c3:52:d3,8,16,5,2,0
202,2025-10-11 08:14:11,2025-10-11 16:12:04,28673,0,0,-1,1,45:f8:93:e1:60:84,8,16,5,2,0
148,2025-10-11 08:14:32,2025-10-11 17:12:35,32283,0,0,-1,1,6c:b0:0d:14:6f:38,8,17,5,2,0
433,2025-10-11 08:15:12,2025-10-11 18:04:38,35366,0,0,-1,0,ff:d2:e3:80:fa:02,8,18,5,1,0
208,2025-10-11 08:15:56,2025-10-11 17:48:57,34381,0,0,-1,0,0b:ef:dc:3f:9b:0c,8,17,5,1,0
346,2025-10-11 08:16:31,2025-10-11 17:41:30,33899,0,0,-1,1,46:5b:ac:e1:62:df,8,17,5,2,0
442,2025-10-11 08:17:10,2025-10-11 16:28:14,29464,0,0,-1,1,a7:53:db:a9:9d:a8,8,16,5,2,0
347,2025-10-11 08:17:12,2025-10-11 16:27:59,29447,0,0,-1,1,06:8d:bd:7b:37:f3,8,16,5,2,0
90,2025-10-11 08:17:30,2025-10-11 15:29:48,25938,0,0,-1,0,f1:02:e5:4f:b5:a0,8,15,5,1,0
470,2025-10-11 08:17:47,2025-10-11 17:50:57,34390,0,0,-1,1,3f:f2:7a:1d:02:e7,8,17,5,2,0
213,2025-10-11 08:17:52,2025-10-11 17:15:20,32248,0,0,-1,0,fd:8e:7e:02:23:d7,8,17,5,1,0
417,2025-10-11 08:17:59,2025-10-11 16:42:55,30296,0,0,-1,1,f4:dc:ba:72:d2:f4,8,16,5,2,0
308,2025-10-11 08:18:16,2025-10-11 16:33:59,29743,0,0,-1,1,5f:74:d8:62:e5:8a,8,16,5,2,0
111,2025-10-11 08:18:42,2025-10-11 16:00:27,27705,0,0,-1,1,fb:2e:1c:e1:ac:78,8,16,5,2,0
151,2025-10-11 08:19:53,2025-10-11 15:52:12,27139,0,0,-1,0,22:ca:93:66:c3:5b,8,15,5,1,0
463,2025-10-11 08:20:08,2025-10-11 15:23:55,25427,0,0,-1,1,71:d2:6f:db:c9:19,8,15,5,2,0
393,2025-10-11 08:20:13,2025-10-11 18:03:43,35010,0,0,-1,0,3f:4c:8d:a9:e3:97,8,18,5,1,0
266,2025-10-11 08:20:32,2025-10-11 15:55:06,27274,0,0,-1,1,98:56:eb:cb:47:a0,8,15,5,2,0
418,2025-10-11 08:20:39,2025-10-11 16:16:47,28568,0,0,-1,1,50:e0:43:7d:a1:95,8,16,5,2,0
391,2025-10-11 08:20:50,2025-10-11 17:49:16,34106,0,0,-1,1,4e:87:7f:82:a4:c2,8,17,5,2,0
165,2025-10-11 08:21:04,2025-10-11 15:53:55,27171,0,0,-1,1,fd:58:d8:88:ad:e3,8,15,5,2,0
2,2025-10-11 08:21:09,2025-10-11 17:48:35,34046,0,0,-1,0,f4:40:e8:5d:fc:50,8,17,5,1,0
39,2025-10-11 08:21:40,2025-10-11 15:44:53,26593,0,0,-1,0,9b:37:75:23:39:0b,8,15,5,1,0
322,2025-10-11 08:22:13,2025-10-11 18:01:49,34776,0,0,-1,0,d3:7d:b3:1e:26:dd,8,18,5,1,0
406,2025-10-11 08:22:15,2025-10-11 18:17:15,35700,0,0,-1,0,47:48:0d:30:e0:5e,8,18,5,1,0
294,2025-10-11 08:23:50,2025-10-11 15:25:03,25273,0,0,-1,1,5f:36:27:8a:bd:68,8,15,5,2,0
490,2025-10-11 08:24:21,2025-10-11 15:53:29,26948,0,0,-1,0,c6:75:93:84:9f:c4,8,15,5,1,0
71,2025-10-11 08:24:36,2025-10-11 16:09:12,27876,0,0,-1,0,59:ad:66:db:40:2f,8,16,5,1,0
179,2025-10-11 08:24:48,2025-10-11 17:12:58,31690,0,0,-1,1,b1:d3:66:52:c1:0b,8,17,5,2,0
30,2025-10-11 08:25:51,2025-10-11 16:35:11,29360,0,0,-1,1,e6:98:90:28:7b:b2,8,16,5,2,0
25,2025-10-11 08:25:54,2025-10-11 15:28:17,25343,0,0,-1,1,94:39:87:6d:22:0c,8,15,5,2,0
386,2025-10-11 08:25:57,2025-10-11 18:04:24,34707,0,0,-1,0,a6:de:c9:5d:22:73,8,18,5,1,0
441,2025-10-11 08:26:00,2025-10-11 17:15:59,31799,0,0,-1,0,d3:e5:59:fe:b3:bd,8,17,5,1,0
421,2025-10-11 08:26:20,2025-10-11 16:40:44,29664,0,0,-1,1,ad:7c:a7:c4:8e:bd,8,16,5,2,0
67,2025-10-11 08:26:25,2025-10-11 17:25:55,32370,0,0,-1,0,1f:2a:40:53:72:00,8,17,5,1,0
374,2025-10-11 08:26:27,2025-10-11 17:31:15,32688,0,0,-1,1,53:ce:47:65:f4:25,8,17,5,2,0
471,2025-10-11 08:27:14,2025-10-11 16:39:32,29538,0,0,-1,0,63:13:fe:9b:c4:2a,8,16,5,1,0
127,2025-10-11 08:27:21,2025-10-11 08:27:21,0,0,0,-1,1,ff:f9:66:55:db:55,8,8,5,3,0
407,2025-10-11 08:27:24,2025-10-11 15:32:15,25491,0,0,-1,1,76:35:9a:c8:c8:2f,8,15,5,2,0
259,2025-10-11 08:27:32,2025-10-11 16:29:47,28935,0,0,-1,1,5c:00:7c:68:74:02,8,16,5,2,0
231,2025-10-11 08:27:37,2025-10-11 17:23:32,32155,0,0,-1,1,12:32:58:06:af:2c,8,17,5,2,0
185,2025-10-11 08:27:46,2025-10-11 15:30:32,25366,0,0,-1,0,c5:a7:33:97:cc:83,8,15,5,1,0
35,2025-10-11 08:28:12,2025-10-11 18:27:45,35973,0,0,-1,1,4e:eb:8e:6c:81:de,8,18,5,2,0
195,2025-10-11 08:28:40,2025-10-11 17:12:37,31437,0,0,-1,0,ed:5b:b6:b4:27:fa,8,17,5,1,0
314,2025-10-11 08:29:22,2025-10-11 17:25:33,32171,0,0,-1,0,06:ab:71:77:39:59,8,17,5,1,0
37,2025-10-11 08:29:24,2025-10-11 16:25:29,28565,0,0,-1,1,12:fd:91:80:85:c7,8,16,5,2,0
46,2025-10-11 08:30:20,2025-10-11 16:21:46,28286,0,0,-1,1,76:6d:b2:e4:31:a2,8,16,5,2,0
478,2025-10-11 08:30:35,2025-10-11 17:29:34,32339,0,0,-1,1,16:02:1f:2b:11:51,8,17,5,2,0
57,2025-10-11 08:30:57,2025-10-11 17:04:19,30802,0,0,-1,1,13:6c:8e:19:02:d3,8,17,5,2,0
295,2025-10-11 08:31:28,2025-10-11 17:18:32,31624,0,0,-1,0,bf:f9:b6:c9:d3:bc,8,17,5,1,0
270,2025-10-11 08:31:29,2025-10-11 18:05:27,34438,0,0,-1,0,ca:d7:f3:1b:79:24,8,18,5,1,0
277,2025-10-11 08:31:38,2025-10-11 17:36:01,32663,0,0,-1,1,06:db:b5:51:56:1a,8,17,5,2,0
459,2025-10-11 08:31:41,2025-10-11 16:57:14,30333,0,0,-1,1,62:c8:cf:71:2d:44,8,16,5,2,0
172,2025-10-11 08:31:54,2025-10-11 16:11:38,27584,0,0,-1,0,fb:b3:57:22:84:ba,8,16,5,1,0
187,2025-10-11 08:32:00,2025-10-11 16:12:21,27621,0,0,-1,0,9b:ee:55:16:86:66,8,16,5,1,0
227,2025-10-11 08:32:14,2025-10-11 16:05:33,27199,0,0,-1,1,70:11:25:b9:11:3e,8,16,5,2,0
77,2025-10-11 08:32:15,2025-10-11 16:57:51,30336,0,0,-1,0,c0:ad:db:ea:f3:26,8,16,5,1,0
247,2025-10-11 08:32:18,2025-10-11 18:07:58,34540,0,0,-1,0,9a:95:ff:3e:e4:7c,8,18,5,1,0
274,2025-10-11 08:32:32,2025-10-11 17:14:55,31343,0,0,-1,1,7a:bd:f5:c0:11:a8,8,17,5,2,0
217,2025-10-11 08:32:35,2025-10-11 17:08:10,30935,0,0,-1,1,2b:c4:33:9b:5b:45,8,17,5,2,0
139,2025-10-11 08:32:43,2025-10-11 16:03:04,27021,0,0,-1,1,6c:28:3f:c3:ab:cb,8,16,5,2,0
76,2025-10-11 08:32:51,2025-10-11 17:42:06,32955,0,0,-1,1,de:0c:8b:d7:47:26,8,17,5,2,0
157,2025-10-11 08:33:38,2025-10-11 18:21:44,35286,0,0,-1,0,45:ef:7b:01:3b:14,8,18,5,1,0
411,2025-10-11 08:33:43,2025-10-11 16:23:59,28216,0,0,-1,0,0f:f0:5a:d3:2a:56,8,16,5,1,0
81,2025-10-11 08:34:08,2025-10-11 16:12:48,27520,0,0,-1,1,5d:01:42:f0:a2:18,8,16,5,2,0
49,2025-10-11 08:34:34,2025-10-11 18:33:57,35963,0,0,-1,1,c5:ff:ea:a8:b3:d3,8,18,5,2,0
94,2025-10-11 08:34:48,2025-10-11 18:07:20,34352,0,0,-1,1,a9:6e:f9:5e:2a:5c,8,18,5,2,0
135,2025-10-11 08:35:29,2025-10-11 17:13:51,31102,0,0,-1,0,ba:01:0f:5a:8d:24,8,17,5,1,0
189,2025-10-11 08:35:35,2025-10-11 15:48:01,25946,0,0,-1,0,23:b8:a2:bd:60:d5,8,15,5,1,0
257,2025-10-11 08:35:45,2025-10-11 16:16:43,27658,0,0,-1,1,e0:d6:1e:61:c8:7d,8,16,5,2,0
110,2025-10-11 08:35:49,2025-10-11 15:58:40,26571,0,0,-1,1,51:f8:2e:57:5f:82,8,15,5,2,0
425,2025-10-11 08:35:55,2025-10-11 17:11:19,30924,0,0,-1,1,06:c2:b4:d6:57:e0,8,17,5,2,0
375,2025-10-11 08:36:10,2025-10-11 18:04:29,34099,0,0,-1,1,99:36:4d:42:b6:26,8,18,5,2,0
345,2025-10-11 08:36:44,2025-10-11 18:16:32,34788,0,0,-1,0,f2:c4:50:1e:5b:fe,8,18,5,1,0
222,2025-10-11 08:36:48,2025-10-11 18:27:39,35451,0,0,-1,0,2e:99:bd:fb:35:47,8,18,5,1,0
413,2025-10-11 08:36:50,2025-10-11 17:13:59,31029,0,0,-1,1,0e:fe:7a:40:6a:60,8,17,5,2,0
469,2025-10-11 08:37:00,2025-10-11 17:02:29,30329,0,0,-1,0,55:0f:50:9a:87:d2,8,17,5,1,0
176,2025-10-11 08:37:13,2025-10-11 16:34:21,28628,0,0,-1,0,82:12:d1:c4:57:eb,8,16,5,1,0
350,2025-10-11 08:37:54,2025-10-11 15:41:40,25426,0,0,-1,1,7c:fa:bc:34:32:4b,8,15,5,2,0
175,2025-10-11 08:37:58,2025-10-11 16:46:49,29331,0,0,-1,1,d2:54:4a:46:7a:2f,8,16,5,2,0
251,2025-10-11 08:38:34,2025-10-11 18:06:50,34096,0,0,-1,1,50:04:9e:a1:de:70,8,18,5,2,0
452,2025-10-11 08:38:56,2025-10-11 17:45:25,32789,0,0,-1,0,25:36:57:a0:bf:90,8,17,5,1,0
492,2025-10-11 08:39:20,2025-10-11 18:38:55,35975,0,0,-1,1,96:ea:cd:bf:16:55,8,18,5,2,0
313,2025-10-11 08:39:27,2025-10-11 17:11:57,30750,0,0,-1,0,57:f0:9e:56:b6:da,8,17,5,1,0
390,2025-10-11 08:40:12,2025-10-11 16:21:01,27649,0,0,-1,1,b7:db:c5:63:c2:0f,8,16,5,2,0
191,2025-10-11 08:40:24,2025-10-11 16:30:54,28230,0,0,-1,0,7b:8a:e0:03:25:fe,8,16,5,1,0
215,2025-10-11 08:40:27,2025-10-11 18:30:48,35421,0,0,-1,0,68:f0:d6:d1:40:d4,8,18,5,1,0
206,2025-10-11 08:40:28,2025-10-11 16:02:37,26529,0,0,-1,0,d0:57:71:02:7c:58,8,16,5,1,0
194,2025-10-11 08:41:33,2025-10-11 16:45:38,29045,0,0,-1,1,06:cf:2f:14:bd:ae,8,16,5,2,0
454,2025-10-11 08:41:59,2025-10-11 16:31:14,28155,0,0,-1,1,68:38:ea:58:2f:53,8,16,5,2,0
123,2025-10-11 08:42:04,2025-10-11 17:34:25,31941,0,0,-1,0,80:66:03:6b:96:cc,8,17,5,1,0
323,2025-10-11 08:42:12,2025-10-11 17:58:57,33405,0,0,-1,0,2f:03:54:79:9d:fb,8,17,5,1,0
435,2025-10-11 08:42:19,2025-10-11 15:45:08,25369,0,0,-1,0,76:47:eb:d1:45:b7,8,15,5,1,0
70,2025-10-11 08:42:40,2025-10-11 17:51:22,32922,0,0,-1,0,ee:09:61:d9:a0:53,8,17,5,1,0
482,2025-10-11 08:43:26,2025-10-11 17:49:56,32790,0,0,-1,1,ef:27:78:ec:a0:f8,8,17,5,2,0
113,2025-10-11 08:43:42,2025-10-11 17:20:18,30996,0,0,-1,0,46:f4:29:61:ef:47,8,17,5,1,0
262,2025-10-11 08:43:54,2025-10-11 17:49:46,32752,0,0,-1,1,38:49:b4:24:87:a3,8,17,5,2,0
363,2025-10-11 08:44:11,2025-10-11 16:33:41,28170,0,0,-1,0,7b:80:f7:6e:b6:cb,8,16,5,1,0
250,2025-10-11 08:44:13,2025-10-11 17:22:47,31114,0,0,-1,1,00:e6:96:09:ef:f4,8,17,5,2,0
337,2025-10-11 08:44:18,2025-10-11 17:18:01,30823,0,0,-1,0,58:2b:20:14:51:82,8,17,5,1,0
50,2025-10-11 08:44:44,2025-10-11 16:01:05,26181,0,0,-1,1,a4:90:10:8f:6a:9d,8,16,5,2,0
142,2025-10-11 08:44:49,2025-10-11 16:45:37,28848,0,0,-1,1,67:2d:82:08:ff:f4,8,16,5,2,0
481,2025-10-11 08:45:03,2025-10-11 16:52:38,29255,0,0,-1,1,a5:ce:88:b1:44:25,8,16,5,2,0
79,2025-10-11 08:45:38,2025-10-11 17:18:02,30744,0,0,-1,1,c2:8f:a1:04:02:f2,8,17,5,2,0
56,2025-10-11 08:46:07,2025-10-11 16:42:48,28601,0,0,-1,0,a8:75:ff:52:d4:b5,8,16,5,1,0
48,2025-10-11 08:46:15,2025-10-11 16:12:28,26773,0,0,-1,1,39:ac:7b:7a:16:b3,8,16,5,2,0
348,2025-10-11 08:46:39,2025-10-11 16:06:09,26370,0,0,-1,0,79:ad:5c:71:38:01,8,16,5,1,0
343,2025-10-11 08:46:40,2025-10-11 17:45:44,32344,0,0,-1,1,bd:a4:d5:0b:43:dc,8,17,5,2,0
381,2025-10-11 08:47:13,2025-10-11 18:29:27,34934,0,0,-1,0,04:fa:9b:03:11:6b,8,18,5,1,0
158,2025-10-11 08:47:26,2025-10-11 17:42:28,32102,0,0,-1,1,4d:f5:30:66:7e:73,8,17,5,2,0
419,2025-10-11 08:48:04,2025-10-11 18:32:46,35082,0,0,-1,0,23:51:33:cc:f0:51,8,18,5,1,0
412,2025-10-11 08:48:42,2025-10-11 15:55:37,25615,0,0,-1,1,5e:69:52:ec:ae:9c,8,15,5,2,0
485,2025-10-11 08:48:49,2025-10-11 16:54:33,29144,0,0,-1,0,60:b2:c3:8d:61:29,8,16,5,1,0
166,2025-10-11 08:49:18,2025-10-11 18:05:17,33359,0,0,-1,1,1d:88:ac:e2:78:34,8,18,5,2,0
