username,login_time,auth_type,hostname,remote_ip,session_duration_seconds,hour,day_of_week,is_weekend,is_abnormal
kiran,2025-05-29 22:35:16,ssh,kiran-laptop,10.0.0.12,6448,22,Thursday,False,1
swati,2025-06-14 00:09:16,local,swati-laptop,10.0.0.12,14303,0,Saturday,True,1
rajat,2025-06-01 21:48:16,local,rajat-laptop,172.16.5.9,1083,21,Sunday,True,0
ankita,2025-06-23 08:18:16,local,ankita-laptop,172.16.5.9,711,8,Monday,False,1
varun,2025-06-19 02:41:16,local,varun-laptop,203.0.113.45,909,2,Thursday,False,1
vikram,2025-06-17 13:51:16,vpn,vikram-laptop,172.16.5.9,12443,13,Tuesday,False,1
swati,2025-06-05 09:59:16,vpn,swati-laptop,172.16.5.9,10853,9,Thursday,False,1
rahul,2025-06-01 10:38:16,local,rajat-laptop,192.168.1.5,11307,10,Sunday,True,1
arjun,2025-06-07 16:55:16,ssh,arjun-laptop,192.168.1.5,479,16,Saturday,True,0
ankita,2025-06-13 19:17:16,local,ankita-laptop,192.168.1.5,3717,19,Friday,False,0
rajat,2025-06-19 21:13:16,ssh,rajat-laptop,198.51.100.22,4131,21,Thursday,False,1
rajat,2025-06-24 12:49:16,ssh,deepa-laptop,10.0.0.12,9887,12,Tuesday,False,1
rahul,2025-06-03 01:26:16,local,rahul-laptop,203.0.113.45,8544,1,Tuesday,False,1
sneha,2025-06-03 16:05:16,local,sneha-laptop,198.51.100.22,7218,16,Tuesday,False,1
varun,2025-06-01 11:42:16,local,rohit-laptop,198.51.100.22,4112,11,Sunday,True,1
rahul,2025-06-02 08:30:16,local,rahul-laptop,203.0.113.45,4682,8,Monday,False,1
anil,2025-06-06 14:18:16,local,kiran-laptop,198.51.100.22,10111,14,Friday,False,1
rahul,2025-06-18 06:55:16,local,rahul-laptop,192.168.1.5,4345,6,Wednesday,False,1
rohit,2025-06-18 00:38:16,local,rohit-laptop,192.168.1.5,1285,0,Wednesday,False,1
arjun,2025-06-22 05:06:16,local,arjun-laptop,203.0.113.45,4512,5,Sunday,True,1
preeti,2025-05-30 09:53:16,local,preeti-laptop,203.0.113.45,5099,9,Friday,False,1
yash,2025-06-02 06:19:16,local,preeti-laptop,10.0.0.12,2104,6,Monday,False,1
rajat,2025-06-07 06:08:16,local,rajat-laptop,172.16.5.9,1153,6,Saturday,True,1
rajat,2025-06-20 05:32:16,local,rajat-laptop,192.168.1.5,8560,5,Friday,False,1
vikram,2025-06-04 06:02:16,sso,vikram-laptop,10.0.0.12,2088,6,Wednesday,False,1
arjun,2025-05-30 14:43:16,local,arjun-laptop,203.0.113.45,12945,14,Friday,False,1
deepa,2025-06-09 21:59:16,local,deepa-laptop,198.51.100.22,11306,21,Monday,False,1
simar,2025-06-18 11:19:16,vpn,simar-laptop,203.0.113.45,10181,11,Wednesday,False,1
deepa,2025-06-20 10:58:16,ssh,deepa-laptop,172.16.5.9,9063,10,Friday,False,0
ritu,2025-05-30 14:55:16,ssh,ritu-laptop,10.0.0.12,12277,14,Friday,False,1
simar,2025-06-16 03:00:16,local,swati-laptop,192.168.1.5,887,3,Monday,False,1
rajat,2025-06-10 04:09:16,local,rajat-laptop,10.0.0.12,5358,4,Tuesday,False,1
manish,2025-06-10 12:24:16,local,manish-laptop,198.51.100.22,9556,12,Tuesday,False,1
sneha,2025-05-30 12:32:16,vpn,sneha-laptop,10.0.0.12,11844,12,Friday,False,1
sneha,2025-06-05 22:21:16,local,sneha-laptop,192.168.1.5,9926,22,Thursday,False,1
rajat,2025-06-13 10:52:16,ssh,rajat-laptop,198.51.100.22,443,10,Friday,False,1
yash,2025-05-30 11:16:16,local,yash-laptop,10.0.0.12,6723,11,Friday,False,0
simar,2025-06-19 23:43:16,ssh,simar-laptop,172.16.5.9,3676,23,Thursday,False,1
varun,2025-05-27 10:50:16,local,varun-laptop,198.51.100.22,10624,10,Tuesday,False,1
priya,2025-06-17 15:13:16,local,priya-laptop,198.51.100.22,1295,15,Tuesday,False,1
manish,2025-06-09 15:53:16,ssh,manish-laptop,172.16.5.9,278,15,Monday,False,0
arjun,2025-06-21 11:20:16,local,arjun-laptop,10.0.0.12,10169,11,Saturday,True,0
swati,2025-06-06 15:26:16,local,swati-laptop,203.0.113.45,13672,15,Friday,False,1
vikram,2025-06-15 06:21:16,local,vikram-laptop,172.16.5.9,4738,6,Sunday,True,1
neha,2025-05-30 09:12:16,local,neha-laptop,172.16.5.9,9039,9,Friday,False,0
ankita,2025-06-05 06:59:16,vpn,ankita-laptop,10.0.0.12,5197,6,Thursday,False,1
anil,2025-06-10 08:47:16,local,anil-laptop,10.0.0.12,11119,8,Tuesday,False,1
neha,2025-06-23 07:40:16,ssh,neha-laptop,10.0.0.12,7370,7,Monday,False,1
preeti,2025-05-31 07:19:16,local,preeti-laptop,10.0.0.12,6819,7,Saturday,True,1
simar,2025-05-28 04:38:16,ssh,swati-laptop,10.0.0.12,12121,4,Wednesday,False,1
varun,2025-06-11 08:45:16,sso,varun-laptop,192.168.1.5,1062,8,Wednesday,False,1
arjun,2025-06-08 23:56:16,local,arjun-laptop,198.51.100.22,13961,23,Sunday,True,1
priya,2025-06-19 10:45:16,local,priya-laptop,10.0.0.12,2734,10,Thursday,False,0
preeti,2025-06-23 08:49:16,local,preeti-laptop,172.16.5.9,998,8,Monday,False,1
deepa,2025-06-19 16:45:16,vpn,deepa-laptop,203.0.113.45,4505,16,Thursday,False,1
swati,2025-06-08 21:04:16,local,swati-laptop,10.0.0.12,11289,21,Sunday,True,1
meena,2025-06-10 20:58:16,local,meena-laptop,203.0.113.45,269,20,Tuesday,False,1
anil,2025-06-13 13:47:16,local,anil-laptop,192.168.1.5,8764,13,Friday,False,0
simar,2025-06-21 19:44:16,local,simar-laptop,10.0.0.12,3136,19,Saturday,True,0
sneha,2025-06-04 21:10:16,local,sneha-laptop,192.168.1.5,13314,21,Wednesday,False,1
sneha,2025-06-22 22:20:16,local,sneha-laptop,10.0.0.12,2277,22,Sunday,True,1
kiran,2025-06-14 02:15:16,local,meena-laptop,172.16.5.9,5881,2,Saturday,True,1
neha,2025-05-31 12:35:16,local,neha-laptop,198.51.100.22,1019,12,Saturday,True,1
varun,2025-06-15 14:19:16,local,varun-laptop,203.0.113.45,2755,14,Sunday,True,1
manish,2025-06-20 07:08:16,local,manish-laptop,10.0.0.12,9758,7,Friday,False,1
rajat,2025-06-16 14:50:16,vpn,rajat-laptop,198.51.100.22,3932,14,Monday,False,1
rohit,2025-06-04 19:43:16,sso,rohit-laptop,10.0.0.12,13376,19,Wednesday,False,1
manish,2025-06-01 16:50:16,local,manish-laptop,203.0.113.45,7054,16,Sunday,True,1
sneha,2025-05-27 21:08:16,local,sneha-laptop,172.16.5.9,13687,21,Tuesday,False,1
simar,2025-06-22 23:48:16,ssh,simar-laptop,172.16.5.9,10388,23,Sunday,True,1
rohit,2025-05-31 13:33:16,local,rohit-laptop,203.0.113.45,644,13,Saturday,True,1
arjun,2025-06-01 19:04:16,sso,arjun-laptop,192.168.1.5,1731,19,Sunday,True,0
simar,2025-06-06 17:31:16,vpn,preeti-laptop,10.0.0.12,13603,17,Friday,False,1
manish,2025-05-31 10:47:16,local,manish-laptop,203.0.113.45,4024,10,Saturday,True,1
sneha,2025-06-10 21:41:16,local,sneha-laptop,10.0.0.12,10568,21,Tuesday,False,0
swati,2025-05-25 03:53:16,local,swati-laptop,192.168.1.5,9983,3,Sunday,True,1
kiran,2025-06-03 21:37:16,sso,kiran-laptop,198.51.100.22,9760,21,Tuesday,False,1
priya,2025-05-25 05:52:16,ssh,priya-laptop,192.168.1.5,4185,5,Sunday,True,1
arjun,2025-06-06 21:20:16,local,arjun-laptop,203.0.113.45,7550,21,Friday,False,1
ankita,2025-06-11 20:05:16,vpn,ankita-laptop,10.0.0.12,3294,20,Wednesday,False,0
kiran,2025-05-31 07:46:16,local,kiran-laptop,172.16.5.9,5907,7,Saturday,True,1
sneha,2025-06-13 20:04:16,vpn,sneha-laptop,172.16.5.9,1675,20,Friday,False,0
preeti,2025-06-01 20:43:16,ssh,rahul-laptop,172.16.5.9,13947,20,Sunday,True,1
vikram,2025-06-16 06:01:16,vpn,vikram-laptop,172.16.5.9,10649,6,Monday,False,1
preeti,2025-06-05 11:29:16,local,preeti-laptop,10.0.0.12,8973,11,Thursday,False,0
kiran,2025-06-14 18:04:16,ssh,kiran-laptop,192.168.1.5,12959,18,Saturday,True,1
manish,2025-06-09 05:07:16,local,manish-laptop,198.51.100.22,92,5,Monday,False,1
rohit,2025-06-05 17:18:16,local,rohit-laptop,10.0.0.12,9637,17,Thursday,False,0
rajat,2025-06-06 04:43:16,vpn,rajat-laptop,172.16.5.9,10973,4,Friday,False,1
manish,2025-06-20 11:58:16,local,manish-laptop,198.51.100.22,12431,11,Friday,False,1
meena,2025-05-27 06:29:16,local,meena-laptop,10.0.0.12,13751,6,Tuesday,False,1
arjun,2025-06-08 07:28:16,local,arjun-laptop,192.168.1.5,3073,7,Sunday,True,1
varun,2025-06-13 08:46:16,local,varun-laptop,198.51.100.22,13968,8,Friday,False,1
arjun,2025-06-11 22:44:16,sso,arjun-laptop,192.168.1.5,8619,22,Wednesday,False,1
ankita,2025-06-20 06:11:16,local,rohit-laptop,192.168.1.5,3979,6,Friday,False,1
deepa,2025-06-15 12:03:16,local,deepa-laptop,172.16.5.9,838,12,Sunday,True,0
vikram,2025-06-22 12:07:16,ssh,vikram-laptop,198.51.100.22,6335,12,Sunday,True,1
varun,2025-06-13 05:30:16,local,varun-laptop,192.168.1.5,12492,5,Friday,False,1
rajat,2025-06-10 04:47:16,ssh,rajat-laptop,192.168.1.5,10230,4,Tuesday,False,1
ritu,2025-06-01 08:32:16,local,ritu-laptop,198.51.100.22,365,8,Sunday,True,1
rajat,2025-06-14 02:04:16,local,rajat-laptop,203.0.113.45,3409,2,Saturday,True,1
arjun,2025-06-23 09:44:16,local,arjun-laptop,10.0.0.12,12353,9,Monday,False,1
rahul,2025-06-15 21:03:16,local,rahul-laptop,10.0.0.12,5811,21,Sunday,True,0
vikram,2025-06-06 15:23:16,sso,kiran-laptop,172.16.5.9,10635,15,Friday,False,1
rahul,2025-05-25 01:05:16,local,deepa-laptop,192.168.1.5,11044,1,Sunday,True,1
swati,2025-06-13 00:50:16,local,swati-laptop,192.168.1.5,5820,0,Friday,False,1
priya,2025-06-06 03:40:16,local,priya-laptop,203.0.113.45,11390,3,Friday,False,1
ankita,2025-06-08 18:49:16,vpn,ankita-laptop,203.0.113.45,13156,18,Sunday,True,1
neha,2025-05-30 00:27:16,ssh,neha-laptop,192.168.1.5,3017,0,Friday,False,1
ankita,2025-06-03 03:32:16,vpn,ankita-laptop,192.168.1.5,12327,3,Tuesday,False,1
meena,2025-06-06 13:42:16,vpn,meena-laptop,203.0.113.45,7400,13,Friday,False,1
anil,2025-05-25 22:14:16,local,rohit-laptop,10.0.0.12,1762,22,Sunday,True,1
arjun,2025-06-17 07:18:16,ssh,arjun-laptop,172.16.5.9,99,7,Tuesday,False,1
ankita,2025-06-02 17:03:16,local,swati-laptop,172.16.5.9,3656,17,Monday,False,1
meena,2025-05-27 20:24:16,local,meena-laptop,203.0.113.45,10510,20,Tuesday,False,1
anil,2025-06-24 01:06:16,local,anil-laptop,203.0.113.45,14094,1,Tuesday,False,1
rahul,2025-06-02 21:40:16,local,rahul-laptop,172.16.5.9,395,21,Monday,False,0
manish,2025-05-29 19:17:16,ssh,manish-laptop,203.0.113.45,8134,19,Thursday,False,1
kiran,2025-05-28 15:19:16,local,kiran-laptop,198.51.100.22,4104,15,Wednesday,False,1
arjun,2025-06-03 14:00:16,local,arjun-laptop,10.0.0.12,5138,14,Tuesday,False,0
manish,2025-06-08 08:52:16,local,manish-laptop,198.51.100.22,13839,8,Sunday,True,1
rajat,2025-05-27 20:41:16,ssh,rajat-laptop,172.16.5.9,11617,20,Tuesday,False,1
ankita,2025-06-23 01:35:16,local,ankita-laptop,10.0.0.12,5897,1,Monday,False,1
rajat,2025-05-29 22:07:16,ssh,rajat-laptop,172.16.5.9,4183,22,Thursday,False,1
vikram,2025-06-17 11:07:16,ssh,vikram-laptop,198.51.100.22,4010,11,Tuesday,False,1
ritu,2025-06-10 23:54:16,ssh,ritu-laptop,192.168.1.5,2141,23,Tuesday,False,1
anil,2025-06-13 13:27:16,ssh,rajat-laptop,203.0.113.45,3439,13,Friday,False,1
simar,2025-06-05 04:00:16,local,simar-laptop,10.0.0.12,2116,4,Thursday,False,1
kiran,2025-06-09 07:05:16,local,kiran-laptop,203.0.113.45,241,7,Monday,False,1
varun,2025-06-17 13:39:16,sso,varun-laptop,192.168.1.5,10702,13,Tuesday,False,0
manish,2025-06-13 01:24:16,local,manish-laptop,203.0.113.45,13152,1,Friday,False,1
varun,2025-05-24 20:26:16,local,varun-laptop,10.0.0.12,5160,20,Saturday,True,0
neha,2025-05-25 16:54:16,local,rajat-laptop,198.51.100.22,5172,16,Sunday,True,1
ritu,2025-05-26 20:15:16,vpn,ritu-laptop,192.168.1.5,6171,20,Monday,False,0
sneha,2025-06-08 00:47:16,local,sneha-laptop,10.0.0.12,12775,0,Sunday,True,1
neha,2025-06-22 05:54:16,ssh,neha-laptop,192.168.1.5,1346,5,Sunday,True,1
ritu,2025-06-02 23:47:16,sso,ritu-laptop,172.16.5.9,9429,23,Monday,False,1
ankita,2025-06-09 11:16:16,local,ankita-laptop,10.0.0.12,1914,11,Monday,False,0
neha,2025-05-26 11:40:16,local,neha-laptop,192.168.1.5,10048,11,Monday,False,0
rahul,2025-06-13 09:44:16,ssh,rahul-laptop,192.168.1.5,6340,9,Friday,False,0
rahul,2025-06-17 16:05:16,local,rahul-laptop,203.0.113.45,3262,16,Tuesday,False,1
preeti,2025-06-09 21:23:16,vpn,preeti-laptop,10.0.0.12,8070,21,Monday,False,0
simar,2025-06-18 08:58:16,ssh,simar-laptop,192.168.1.5,5880,8,Wednesday,False,1
varun,2025-06-10 02:46:16,local,varun-laptop,203.0.113.45,745,2,Tuesday,False,1
varun,2025-06-10 23:39:16,vpn,varun-laptop,192.168.1.5,10969,23,Tuesday,False,1
swati,2025-06-24 05:52:16,vpn,swati-laptop,198.51.100.22,5511,5,Tuesday,False,1
ritu,2025-06-06 01:10:16,ssh,vikram-laptop,192.168.1.5,9466,1,Friday,False,1
neha,2025-06-01 09:57:16,sso,neha-laptop,203.0.113.45,739,9,Sunday,True,1
meena,2025-06-22 08:02:16,ssh,meena-laptop,203.0.113.45,10930,8,Sunday,True,1
ankita,2025-05-26 13:31:16,ssh,ankita-laptop,172.16.5.9,7696,13,Monday,False,1
arjun,2025-05-27 00:17:16,local,arjun-laptop,10.0.0.12,785,0,Tuesday,False,1
ankita,2025-05-31 16:37:16,vpn,ankita-laptop,172.16.5.9,12507,16,Saturday,True,1
rajat,2025-06-18 22:21:16,local,rajat-laptop,203.0.113.45,9389,22,Wednesday,False,1
vikram,2025-05-26 02:46:16,local,vikram-laptop,203.0.113.45,3251,2,Monday,False,1
meena,2025-06-18 11:53:16,local,meena-laptop,172.16.5.9,13352,11,Wednesday,False,1
simar,2025-06-11 16:39:16,local,rajat-laptop,203.0.113.45,11084,16,Wednesday,False,1
manish,2025-06-18 04:48:16,sso,manish-laptop,203.0.113.45,9200,4,Wednesday,False,1
deepa,2025-06-17 14:45:16,vpn,deepa-laptop,203.0.113.45,12861,14,Tuesday,False,1
sneha,2025-06-04 07:27:16,local,meena-laptop,198.51.100.22,9044,7,Wednesday,False,1
arjun,2025-06-04 21:07:16,local,arjun-laptop,172.16.5.9,14164,21,Wednesday,False,1
ritu,2025-05-27 02:02:16,ssh,ritu-laptop,192.168.1.5,2718,2,Tuesday,False,1
rahul,2025-05-28 09:32:16,ssh,rahul-laptop,198.51.100.22,9950,9,Wednesday,False,1
simar,2025-06-14 03:48:16,local,simar-laptop,192.168.1.5,6258,3,Saturday,True,1
ritu,2025-06-01 17:48:16,local,ritu-laptop,10.0.0.12,4988,17,Sunday,True,0
arjun,2025-05-30 03:39:16,local,ritu-laptop,172.16.5.9,9308,3,Friday,False,1
rahul,2025-06-16 13:57:16,vpn,arjun-laptop,203.0.113.45,5808,13,Monday,False,1
varun,2025-06-17 03:26:16,local,varun-laptop,172.16.5.9,932,3,Tuesday,False,1
ankita,2025-05-30 00:15:16,local,ankita-laptop,172.16.5.9,4217,0,Friday,False,1
anil,2025-06-21 22:15:16,local,meena-laptop,203.0.113.45,9742,22,Saturday,True,1
ankita,2025-06-06 16:13:16,local,ankita-laptop,10.0.0.12,4509,16,Friday,False,0
preeti,2025-06-01 03:51:16,local,preeti-laptop,198.51.100.22,10135,3,Sunday,True,1
rohit,2025-06-12 13:34:16,local,rohit-laptop,203.0.113.45,6215,13,Thursday,False,1
kiran,2025-06-02 23:48:16,local,kiran-laptop,192.168.1.5,66,23,Monday,False,1
sneha,2025-06-21 20:33:16,ssh,sneha-laptop,192.168.1.5,10013,20,Saturday,True,0
simar,2025-06-01 02:24:16,sso,simar-laptop,192.168.1.5,9148,2,Sunday,True,1
sneha,2025-06-12 10:03:16,local,sneha-laptop,203.0.113.45,1987,10,Thursday,False,1
varun,2025-06-22 04:36:16,local,varun-laptop,10.0.0.12,11633,4,Sunday,True,1
neha,2025-06-23 16:16:16,local,neha-laptop,10.0.0.12,6674,16,Monday,False,0
rahul,2025-06-01 23:56:16,ssh,rahul-laptop,203.0.113.45,10075,23,Sunday,True,1
rahul,2025-05-31 23:39:16,ssh,rahul-laptop,172.16.5.9,3506,23,Saturday,True,1
ritu,2025-06-12 15:27:16,sso,ritu-laptop,203.0.113.45,3740,15,Thursday,False,1
meena,2025-06-11 03:46:16,local,sneha-laptop,172.16.5.9,7651,3,Wednesday,False,1
meena,2025-05-26 07:14:16,local,meena-laptop,192.168.1.5,8656,7,Monday,False,1
vikram,2025-06-03 12:46:16,local,vikram-laptop,198.51.100.22,9144,12,Tuesday,False,1
arjun,2025-06-08 10:49:16,ssh,arjun-laptop,198.51.100.22,9680,10,Sunday,True,1
vikram,2025-06-23 18:40:16,vpn,vikram-laptop,198.51.100.22,4258,18,Monday,False,1
swati,2025-06-20 12:39:16,local,swati-laptop,203.0.113.45,3425,12,Friday,False,1
priya,2025-06-19 11:44:16,local,priya-laptop,203.0.113.45,8692,11,Thursday,False,1
priya,2025-06-11 17:31:16,local,priya-laptop,203.0.113.45,7486,17,Wednesday,False,1
yash,2025-05-28 04:59:16,vpn,yash-laptop,10.0.0.12,12073,4,Wednesday,False,1
ankita,2025-06-09 21:35:16,vpn,ankita-laptop,172.16.5.9,4457,21,Monday,False,0
rahul,2025-06-06 01:24:16,local,rahul-laptop,10.0.0.12,7952,1,Friday,False,1
meena,2025-06-12 19:48:16,local,meena-laptop,172.16.5.9,13598,19,Thursday,False,1
vikram,2025-05-27 08:38:16,ssh,vikram-laptop,172.16.5.9,4015,8,Tuesday,False,1
swati,2025-06-21 17:36:16,local,swati-laptop,198.51.100.22,10263,17,Saturday,True,1
vikram,2025-06-10 21:27:16,local,vikram-laptop,10.0.0.12,6164,21,Tuesday,False,0
deepa,2025-06-02 10:48:16,local,kiran-laptop,10.0.0.12,6875,10,Monday,False,1
ankita,2025-06-10 05:13:16,local,ankita-laptop,10.0.0.12,9864,5,Tuesday,False,1
ritu,2025-06-20 03:04:16,local,ritu-laptop,10.0.0.12,558,3,Friday,False,1
deepa,2025-06-07 13:59:16,local,deepa-laptop,198.51.100.22,9743,13,Saturday,True,1
ritu,2025-06-06 11:27:16,vpn,ritu-laptop,10.0.0.12,4363,11,Friday,False,0
yash,2025-06-17 02:23:16,local,yash-laptop,192.168.1.5,105,2,Tuesday,False,1
kiran,2025-05-31 04:54:16,local,kiran-laptop,198.51.100.22,5865,4,Saturday,True,1
rahul,2025-06-17 14:07:16,local,rahul-laptop,10.0.0.12,901,14,Tuesday,False,0
varun,2025-05-29 02:18:16,local,varun-laptop,10.0.0.12,8369,2,Thursday,False,1
manish,2025-06-07 17:22:16,ssh,manish-laptop,172.16.5.9,4182,17,Saturday,True,0
rohit,2025-06-23 08:09:16,ssh,rohit-laptop,172.16.5.9,4074,8,Monday,False,1
ankita,2025-06-09 23:17:16,vpn,ankita-laptop,172.16.5.9,9779,23,Monday,False,1
kiran,2025-05-29 06:27:16,local,kiran-laptop,192.168.1.5,6402,6,Thursday,False,1
manish,2025-06-07 18:47:16,sso,manish-laptop,10.0.0.12,13153,18,Saturday,True,1
manish,2025-06-15 08:00:16,local,manish-laptop,198.51.100.22,4960,8,Sunday,True,1
vikram,2025-05-25 00:49:16,local,vikram-laptop,10.0.0.12,4841,0,Sunday,True,1
varun,2025-05-29 06:28:16,local,varun-laptop,192.168.1.5,500,6,Thursday,False,1
meena,2025-05-25 03:26:16,local,meena-laptop,172.16.5.9,3431,3,Sunday,True,1
manish,2025-06-24 06:38:16,local,manish-laptop,192.168.1.5,1315,6,Tuesday,False,1
rajat,2025-05-28 02:09:16,local,rajat-laptop,203.0.113.45,9687,2,Wednesday,False,1
yash,2025-05-29 00:50:16,vpn,yash-laptop,198.51.100.22,2144,0,Thursday,False,1
kiran,2025-06-03 02:11:16,local,kiran-laptop,192.168.1.5,4402,2,Tuesday,False,1
anil,2025-06-10 15:52:16,ssh,anil-laptop,203.0.113.45,8969,15,Tuesday,False,1
sneha,2025-06-05 08:00:16,local,sneha-laptop,10.0.0.12,10160,8,Thursday,False,1
deepa,2025-06-19 12:30:16,local,deepa-laptop,10.0.0.12,2410,12,Thursday,False,0
ritu,2025-06-19 03:30:16,local,ritu-laptop,10.0.0.12,3588,3,Thursday,False,1
ritu,2025-06-08 23:47:16,ssh,ritu-laptop,198.51.100.22,10252,23,Sunday,True,1
arjun,2025-06-07 01:31:16,local,arjun-laptop,10.0.0.12,7665,1,Saturday,True,1
rajat,2025-06-06 17:13:16,local,rajat-laptop,203.0.113.45,11758,17,Friday,False,1
manish,2025-06-17 06:01:16,local,manish-laptop,203.0.113.45,10745,6,Tuesday,False,1
anil,2025-06-07 12:41:16,local,anil-laptop,203.0.113.45,12784,12,Saturday,True,1
simar,2025-06-15 05:09:16,ssh,simar-laptop,198.51.100.22,1287,5,Sunday,True,1
simar,2025-06-15 03:04:16,local,simar-laptop,203.0.113.45,579,3,Sunday,True,1
simar,2025-06-17 22:09:16,local,simar-laptop,10.0.0.12,2820,22,Tuesday,False,1
simar,2025-06-19 14:00:16,local,simar-laptop,198.51.100.22,1503,14,Thursday,False,1
preeti,2025-06-07 15:46:16,ssh,preeti-laptop,203.0.113.45,7359,15,Saturday,True,1
meena,2025-06-05 22:06:16,local,meena-laptop,10.0.0.12,6934,22,Thursday,False,1
ankita,2025-05-30 15:26:16,local,ankita-laptop,203.0.113.45,8210,15,Friday,False,1
sneha,2025-06-16 16:54:16,local,sneha-laptop,192.168.1.5,518,16,Monday,False,0
rohit,2025-05-25 11:03:16,sso,rohit-laptop,172.16.5.9,1293,11,Sunday,True,0
manish,2025-06-16 04:37:16,ssh,manish-laptop,10.0.0.12,888,4,Monday,False,1
manish,2025-06-08 02:44:16,local,manish-laptop,10.0.0.12,5922,2,Sunday,True,1
ritu,2025-06-12 02:28:16,ssh,ritu-laptop,10.0.0.12,8742,2,Thursday,False,1
simar,2025-05-28 23:45:16,vpn,kiran-laptop,192.168.1.5,11144,23,Wednesday,False,1
yash,2025-05-29 20:07:16,local,yash-laptop,198.51.100.22,11536,20,Thursday,False,1
anil,2025-05-30 02:14:16,local,anil-laptop,10.0.0.12,3870,2,Friday,False,1
rohit,2025-05-28 03:38:16,local,rohit-laptop,203.0.113.45,2873,3,Wednesday,False,1
vikram,2025-06-01 20:45:16,local,vikram-laptop,198.51.100.22,6253,20,Sunday,True,1
rahul,2025-06-13 00:21:16,vpn,rahul-laptop,203.0.113.45,2481,0,Friday,False,1
meena,2025-06-23 11:08:16,local,meena-laptop,203.0.113.45,796,11,Monday,False,1
manish,2025-05-27 14:00:16,local,manish-laptop,172.16.5.9,260,14,Tuesday,False,0
sneha,2025-06-20 04:21:16,local,rahul-laptop,203.0.113.45,13237,4,Friday,False,1
meena,2025-06-19 07:25:16,local,meena-laptop,198.51.100.22,14347,7,Thursday,False,1
yash,2025-06-06 19:00:16,local,yash-laptop,172.16.5.9,8054,19,Friday,False,0
neha,2025-06-20 00:29:16,local,neha-laptop,192.168.1.5,4148,0,Friday,False,1
ritu,2025-06-17 08:29:16,sso,ritu-laptop,192.168.1.5,13570,8,Tuesday,False,1
manish,2025-06-05 17:21:16,local,manish-laptop,203.0.113.45,2764,17,Thursday,False,1
yash,2025-05-24 18:42:16,ssh,yash-laptop,172.16.5.9,10972,18,Saturday,True,1
sneha,2025-05-27 21:45:16,ssh,sneha-laptop,10.0.0.12,12709,21,Tuesday,False,1
meena,2025-06-23 14:42:16,ssh,meena-laptop,192.168.1.5,5626,14,Monday,False,0
rohit,2025-06-02 11:19:16,vpn,rohit-laptop,198.51.100.22,6962,11,Monday,False,1
rajat,2025-06-05 15:45:16,local,rajat-laptop,10.0.0.12,11344,15,Thursday,False,1
simar,2025-06-22 02:36:16,local,simar-laptop,203.0.113.45,7700,2,Sunday,True,1
preeti,2025-05-28 02:09:16,ssh,arjun-laptop,198.51.100.22,9830,2,Wednesday,False,1
deepa,2025-06-22 11:03:16,local,deepa-laptop,172.16.5.9,9097,11,Sunday,True,1
priya,2025-05-29 03:52:16,local,priya-laptop,203.0.113.45,7238,3,Thursday,False,1
varun,2025-06-12 10:09:16,sso,varun-laptop,10.0.0.12,9150,10,Thursday,False,0
rajat,2025-06-07 01:42:16,local,ritu-laptop,192.168.1.5,11472,1,Saturday,True,1
priya,2025-05-28 06:18:16,ssh,priya-laptop,172.16.5.9,9201,6,Wednesday,False,1
sneha,2025-06-20 12:49:16,local,sneha-laptop,192.168.1.5,11016,12,Friday,False,1
sneha,2025-05-31 07:41:16,local,sneha-laptop,198.51.100.22,6200,7,Saturday,True,1
preeti,2025-06-10 04:48:16,local,preeti-laptop,198.51.100.22,2349,4,Tuesday,False,1
preeti,2025-06-11 14:30:16,sso,preeti-laptop,192.168.1.5,8681,14,Wednesday,False,0
deepa,2025-06-06 09:48:16,local,deepa-laptop,172.16.5.9,2838,9,Friday,False,0
simar,2025-05-30 00:55:16,local,simar-laptop,203.0.113.45,4275,0,Friday,False,1
meena,2025-06-04 00:54:16,vpn,meena-laptop,172.16.5.9,2556,0,Wednesday,False,1
arjun,2025-06-01 09:16:16,local,arjun-laptop,198.51.100.22,11373,9,Sunday,True,1
manish,2025-05-29 20:15:16,local,manish-laptop,203.0.113.45,13968,20,Thursday,False,1
varun,2025-06-01 20:18:16,local,simar-laptop,172.16.5.9,1663,20,Sunday,True,1
deepa,2025-05-28 13:45:16,local,deepa-laptop,10.0.0.12,2537,13,Wednesday,False,0
rajat,2025-05-31 03:54:16,ssh,rajat-laptop,203.0.113.45,3150,3,Saturday,True,1
rahul,2025-06-14 04:57:16,local,rahul-laptop,198.51.100.22,9588,4,Saturday,True,1
vikram,2025-06-07 06:48:16,local,vikram-laptop,172.16.5.9,7021,6,Saturday,True,1
varun,2025-05-30 02:34:16,ssh,varun-laptop,10.0.0.12,3294,2,Friday,False,1
simar,2025-05-28 17:39:16,local,simar-laptop,172.16.5.9,4676,17,Wednesday,False,0
swati,2025-06-03 16:43:16,sso,swati-laptop,198.51.100.22,4089,16,Tuesday,False,1
yash,2025-05-29 20:53:16,local,yash-laptop,10.0.0.12,6278,20,Thursday,False,0
vikram,2025-05-31 08:17:16,local,vikram-laptop,172.16.5.9,1450,8,Saturday,True,1
swati,2025-06-14 04:59:16,vpn,swati-laptop,172.16.5.9,751,4,Saturday,True,1
rajat,2025-06-08 04:20:16,local,rajat-laptop,198.51.100.22,11168,4,Sunday,True,1
